item_id,order_id,product_id,qty,promotion_id,cost
7241,627,2,5,NULL,95
7242,627,20,2,NULL,18
7243,627,19,6,NULL,120
7244,627,8,4,NULL,64
7245,627,11,9,NULL,63
7246,627,12,7,NULL,140
7247,627,1,3,NULL,54
7248,627,18,7,NULL,49
7249,627,5,7,NULL,91
7250,627,15,1,NULL,11
7251,627,16,3,NULL,57
7252,627,5,2,NULL,34
7253,627,11,1,NULL,7
7254,627,4,6,NULL,54
7255,627,4,10,NULL,140
7256,627,1,3,NULL,27
7257,627,13,7,NULL,84
7258,627,13,7,NULL,49
7259,627,8,2,NULL,24
7260,627,6,6,NULL,48
7261,627,1,9,NULL,90
7262,627,13,4,NULL,28
7263,627,7,9,NULL,117
7264,627,12,8,NULL,88
7265,627,16,7,NULL,63
7266,627,19,7,NULL,119
7267,627,2,8,NULL,48
7268,627,20,3,NULL,24
7269,627,9,3,NULL,18
7270,627,5,9,NULL,99
7271,627,8,1,NULL,17
7272,627,14,4,NULL,64
7273,627,6,7,NULL,98
7274,627,11,2,NULL,16
7275,627,8,1,NULL,9
7276,627,16,7,NULL,84
7277,627,1,4,NULL,60
7278,627,15,2,NULL,38
7279,627,4,7,NULL,133
7280,627,12,4,NULL,36
7281,627,9,5,NULL,60
7282,627,12,7,NULL,105
7283,627,16,8,NULL,144
7284,627,16,8,NULL,72
7285,627,17,3,NULL,45
7286,627,7,8,NULL,144
7287,627,9,2,NULL,40
7288,627,3,1,NULL,5
7289,627,10,4,NULL,32
7290,627,11,4,NULL,48
7291,627,15,3,NULL,51
7292,627,19,2,NULL,32
7293,627,19,2,NULL,22
7294,627,12,6,NULL,78
7295,627,9,5,NULL,65
7296,627,13,6,NULL,30
7297,627,2,9,NULL,63
7298,627,6,7,NULL,56
7299,627,17,6,NULL,96
7300,627,9,10,NULL,70
7301,627,6,4,NULL,80
7302,627,7,7,NULL,35
7303,627,5,6,NULL,72
7304,627,5,4,NULL,76
7305,627,1,4,NULL,72
7306,627,8,2,NULL,22
7307,627,13,10,NULL,70
7308,627,2,6,NULL,84
7309,627,4,8,NULL,104
7310,627,3,2,NULL,14
7311,627,10,5,NULL,85
7312,627,17,2,NULL,32
7313,627,9,4,NULL,52
7314,627,9,8,NULL,88
7315,627,17,6,NULL,120
7316,627,12,5,NULL,60
7317,627,13,2,NULL,28
7318,627,7,5,NULL,40
7319,627,18,3,NULL,18
7320,627,13,2,NULL,18
7321,627,6,3,NULL,33
7322,627,7,7,NULL,42
7323,627,17,10,NULL,80
7324,627,14,8,NULL,48
7325,627,5,2,NULL,26
7326,627,4,7,NULL,77
7327,627,3,7,NULL,126
7328,627,6,6,NULL,42
7329,627,8,6,NULL,108
7330,627,11,1,NULL,20
7331,627,10,2,NULL,10
7332,627,6,10,NULL,170
7333,627,2,1,NULL,5
7334,627,15,6,NULL,48
7335,627,18,2,NULL,10
7336,627,13,2,NULL,34
7337,627,8,9,NULL,153
7338,627,16,1,NULL,8
7339,627,14,8,NULL,64
7340,627,12,3,NULL,33
7341,627,15,1,NULL,16
7342,627,3,5,NULL,60
7343,627,8,10,NULL,180
7344,627,10,3,NULL,30
7345,627,3,6,NULL,84
7346,627,1,9,NULL,117
7347,627,8,2,NULL,20
7348,627,20,2,NULL,36
7349,627,14,8,NULL,88
7350,627,20,5,NULL,50
7351,627,6,5,NULL,40
7352,627,19,1,NULL,13
7353,627,18,5,NULL,45
7354,627,6,3,NULL,60
7355,627,15,2,NULL,18
7356,627,16,1,NULL,17
7357,627,17,8,NULL,48
7358,627,19,6,NULL,66
7359,627,13,2,NULL,34
7360,627,11,10,NULL,120
7361,627,1,10,NULL,200
7362,627,8,2,NULL,34
7363,627,9,3,NULL,45
7364,627,20,4,NULL,68
7365,627,4,4,NULL,40
7366,627,17,3,NULL,48
7367,627,8,5,NULL,35
7368,627,20,9,NULL,117
7369,627,8,3,NULL,45
7370,627,4,6,NULL,114
7371,627,8,3,NULL,45
7372,627,7,5,NULL,25
7373,627,10,6,NULL,60
7374,627,20,9,NULL,45
7375,627,9,10,NULL,150
7376,627,6,6,NULL,60
7377,627,6,6,NULL,84
7378,627,18,9,NULL,90
7379,627,7,8,NULL,40
7380,627,20,1,NULL,17
7381,627,11,5,NULL,65
7382,627,1,6,NULL,120
7383,627,19,8,NULL,128
7384,627,4,9,NULL,108
7385,627,3,9,NULL,72
7386,627,11,2,NULL,20
7387,627,3,3,NULL,33
7388,627,16,4,NULL,56
7389,627,5,5,NULL,90
7390,627,7,6,NULL,96
7391,627,5,9,NULL,153
7392,627,6,2,NULL,12
7393,627,6,4,NULL,32
7394,627,2,6,NULL,66
7395,627,7,8,NULL,80
7396,627,18,9,NULL,54
7397,627,13,9,NULL,54
7398,627,18,2,NULL,12
7399,627,19,5,NULL,100
7400,627,8,8,NULL,112
7401,627,11,10,NULL,170
7402,627,14,2,NULL,14
7403,627,1,1,NULL,13
7404,627,14,3,NULL,15
7405,627,16,2,NULL,12
7406,627,4,4,NULL,36
7407,627,11,1,NULL,18
7408,627,17,2,NULL,12
7409,627,9,4,NULL,52
7410,627,17,1,NULL,14
7411,628,9,4,NULL,40
7412,629,6,1,NULL,19
7413,630,19,8,NULL,160
7414,631,12,3,NULL,48
7415,631,8,6,NULL,60
7416,631,16,5,NULL,35
7417,631,4,3,NULL,30
7418,631,19,1,NULL,18
7419,631,19,7,NULL,91
7420,631,15,7,NULL,56
7421,631,10,4,NULL,40
7422,632,2,9,NULL,54
7423,632,20,6,NULL,30
7424,632,8,3,NULL,18
7425,632,9,1,NULL,18
7426,632,11,2,NULL,14
7427,632,20,10,NULL,90
7428,632,19,6,NULL,42
7429,632,8,3,NULL,54
7430,633,14,10,NULL,90
7431,633,5,8,NULL,56
7432,633,9,9,NULL,63
7433,633,9,5,NULL,35
7434,633,10,7,NULL,133
7435,633,14,9,NULL,171
7436,634,10,4,NULL,60
7437,634,8,9,NULL,153
7438,634,10,6,NULL,54
7439,634,17,5,NULL,75
7440,634,17,7,NULL,140
7441,634,9,4,NULL,48
7442,634,15,2,NULL,32
7443,634,13,9,NULL,99
7444,634,16,2,NULL,18
7445,635,19,10,NULL,200
7446,635,1,8,NULL,64
7447,635,2,2,NULL,30
7448,635,19,2,NULL,32
7449,635,12,2,NULL,16
7450,635,5,5,NULL,80
7451,635,3,2,NULL,22
7452,635,7,8,NULL,104
7453,635,10,7,NULL,56
7454,635,16,1,NULL,14
7455,636,15,10,NULL,160
7456,636,7,7,NULL,35
7457,637,2,6,NULL,60
7458,638,3,9,NULL,45
7459,638,13,1,NULL,5
7460,638,7,9,NULL,171
7461,638,20,9,NULL,63
7462,638,13,6,NULL,54
7463,638,14,2,NULL,20
7464,639,10,5,NULL,85
7465,640,13,8,NULL,80
7466,641,1,5,NULL,65
7467,642,7,5,NULL,35
7468,643,5,7,NULL,91
7469,644,20,8,NULL,104
7470,645,10,4,NULL,80
7471,646,19,3,NULL,30
7472,647,11,2,NULL,32
7473,648,6,5,NULL,25
7474,649,3,3,NULL,15
7475,650,19,4,NULL,28
7476,651,15,7,NULL,56
7477,652,11,2,NULL,34
7478,653,17,9,NULL,153
7479,654,7,8,NULL,40
7480,655,15,10,NULL,80
7481,656,11,4,NULL,36
7482,656,2,10,NULL,90
7483,656,16,5,NULL,35
7484,656,8,5,NULL,35
7485,656,12,9,NULL,99
7486,656,12,1,NULL,12
7487,656,3,6,NULL,42
7488,656,1,10,NULL,70
7489,656,14,6,NULL,66
7490,656,17,1,NULL,8
7491,656,13,5,NULL,95
7492,656,17,1,NULL,19
7493,656,13,1,NULL,12
7494,656,20,2,NULL,18
7495,656,2,5,NULL,70
7496,656,6,10,NULL,110
7497,656,1,1,NULL,8
7498,656,18,1,NULL,20
7499,656,3,1,NULL,6
7500,656,12,5,NULL,90
7501,656,17,9,NULL,90
7502,656,12,5,NULL,40
7503,656,16,9,NULL,99
7504,656,5,7,NULL,63
7505,656,12,2,NULL,40
7506,657,6,4,NULL,28
7507,657,12,7,NULL,70
7508,657,15,4,NULL,56
7509,657,18,4,NULL,44
7510,657,14,2,NULL,30
7511,657,12,6,NULL,120
7512,657,7,1,NULL,10
7513,657,16,1,NULL,8
7514,657,18,6,NULL,54
7515,657,4,7,NULL,126
7516,657,18,1,NULL,19
7517,657,1,8,NULL,112
7518,657,12,10,NULL,200
7519,657,1,2,NULL,18
7520,657,20,4,NULL,44
7521,657,12,10,NULL,190
7522,657,12,4,NULL,36
7523,657,14,4,NULL,24
7524,657,10,8,NULL,160
7525,657,11,6,NULL,60
7526,657,3,1,NULL,6
7527,657,2,9,NULL,99
7528,657,17,10,NULL,180
7529,657,20,9,NULL,90
7530,657,8,5,NULL,75
7531,657,20,4,NULL,60
7532,657,19,9,NULL,180
7533,657,17,1,NULL,19
7534,657,11,4,NULL,24
7535,657,17,1,NULL,9
7536,657,7,5,NULL,100
7537,657,9,4,NULL,72
7538,657,6,8,NULL,136
7539,657,12,10,NULL,60
7540,657,6,10,NULL,130
7541,657,8,5,NULL,60
7542,657,2,5,NULL,90
7543,657,20,3,NULL,60
7544,657,6,10,NULL,180
7545,657,12,8,NULL,112
7546,657,2,5,NULL,25
7547,657,20,2,NULL,34
7548,657,15,2,NULL,28
7549,657,6,3,NULL,60
7550,657,14,8,NULL,128
7551,657,15,7,NULL,119
7552,657,5,1,NULL,18
7553,657,18,1,NULL,9
7554,657,10,1,NULL,8
7555,657,15,7,NULL,112
7556,657,3,8,NULL,64
7557,657,15,10,NULL,160
7558,657,13,9,NULL,99
7559,657,6,7,NULL,126
7560,657,14,5,NULL,60
7561,657,10,5,NULL,45
7562,657,20,1,NULL,5
7563,657,8,9,NULL,126
7564,657,5,7,NULL,42
7565,657,12,4,NULL,60
7566,657,4,7,NULL,84
7567,657,16,9,NULL,72
7568,657,11,1,NULL,15
7569,657,2,6,NULL,102
7570,657,18,7,NULL,42
7571,657,2,8,NULL,136
7572,657,17,1,NULL,16
7573,657,10,3,NULL,15
7574,657,20,10,NULL,190
7575,657,1,4,NULL,40
7576,657,2,9,NULL,171
7577,657,15,7,NULL,63
7578,657,17,4,NULL,36
7579,657,7,1,NULL,20
7580,657,8,7,NULL,35
7581,657,14,7,NULL,140
7582,657,17,7,NULL,77
7583,657,14,9,NULL,153
7584,657,4,3,NULL,30
7585,657,17,10,NULL,80
7586,657,12,7,NULL,35
7587,657,4,5,NULL,25
7588,657,7,1,NULL,12
7589,657,6,3,NULL,48
7590,657,1,5,NULL,70
7591,657,16,4,NULL,44
7592,657,15,8,NULL,48
7593,657,7,2,NULL,30
7594,657,18,3,NULL,24
7595,657,5,1,NULL,12
7596,657,14,7,NULL,56
7597,657,3,7,NULL,98
7598,657,15,1,NULL,14
7599,657,11,2,NULL,20
7600,657,1,6,NULL,30
7601,657,13,6,NULL,102
7602,657,8,7,NULL,77
7603,657,10,1,NULL,15
7604,657,3,6,NULL,66
7605,657,6,5,NULL,100
7606,657,16,10,NULL,180
7607,657,5,10,NULL,200
7608,657,15,9,NULL,45
7609,657,11,6,NULL,54
7610,657,15,7,NULL,42
7611,657,15,5,NULL,70
7612,657,10,4,NULL,28
7613,657,4,8,NULL,64
7614,657,15,4,NULL,52
7615,657,14,7,NULL,63
7616,657,8,4,NULL,48
7617,657,14,5,NULL,60
7618,657,5,9,NULL,126
7619,657,6,8,NULL,56
7620,657,11,1,NULL,19
7621,657,2,6,NULL,102
7622,657,11,10,NULL,150
7623,657,3,10,NULL,70
7624,657,11,10,NULL,90
7625,657,5,8,NULL,112
7626,657,7,2,NULL,14
7627,657,16,2,NULL,38
7628,657,17,3,NULL,45
7629,657,12,6,NULL,54
7630,657,6,9,NULL,81
7631,657,1,5,NULL,35
7632,657,4,5,NULL,75
7633,657,9,6,NULL,48
7634,657,12,10,NULL,200
7635,657,8,4,NULL,60
7636,657,9,4,NULL,80
7637,657,13,9,NULL,54
7638,657,2,1,NULL,9
7639,657,2,9,NULL,108
7640,657,10,5,NULL,30
7641,657,13,2,NULL,12
7642,657,17,9,NULL,126
7643,657,15,7,NULL,77
7644,657,18,10,NULL,70
7645,657,15,8,NULL,72
7646,657,11,1,NULL,17
7647,657,17,4,NULL,32
7648,657,20,7,NULL,112
7649,657,2,9,NULL,126
7650,657,19,7,NULL,119
7651,657,2,3,NULL,60
7652,657,2,4,NULL,36
7653,657,11,6,NULL,96
7654,657,2,1,NULL,16
7655,657,4,4,NULL,52
7656,657,20,6,NULL,72
7657,657,9,8,NULL,128
7658,657,16,8,NULL,136
7659,657,13,4,NULL,40
7660,657,12,7,NULL,119
7661,657,19,1,NULL,16
7662,657,3,5,NULL,90
7663,657,3,2,NULL,40
7664,657,2,1,NULL,12
7665,657,10,5,NULL,70
7666,657,13,9,NULL,126
7667,657,16,2,NULL,40
7668,657,8,1,NULL,15
7669,657,15,4,NULL,48
7670,657,8,2,NULL,34
7671,657,2,4,NULL,72
7672,657,4,10,NULL,200
7673,657,16,9,NULL,108
7674,657,18,9,NULL,81
7675,657,2,9,NULL,108
7676,657,7,10,NULL,160
7677,657,4,9,NULL,180
7678,657,11,6,NULL,60
7679,657,19,8,NULL,80
7680,657,10,9,NULL,54
7681,657,18,4,NULL,52
7682,657,12,4,NULL,28
7683,657,17,7,NULL,35
7684,657,13,8,NULL,72
7685,657,2,7,NULL,91
7686,657,16,9,NULL,153
7687,657,8,8,NULL,112
7688,657,4,1,NULL,8
7689,657,1,5,NULL,65
7690,657,12,2,NULL,26
7691,657,12,9,NULL,45
7692,657,14,8,NULL,56
7693,657,1,1,NULL,5
7694,657,15,9,NULL,81
7695,657,6,6,NULL,114
7696,657,19,8,NULL,80
7697,657,2,6,NULL,96
7698,657,10,6,NULL,78
7699,657,9,6,NULL,120
7700,657,18,7,NULL,56
7701,657,10,9,NULL,72
7702,657,4,10,NULL,90
7703,657,5,4,NULL,72
7704,657,8,3,NULL,30
7705,657,3,5,NULL,80
7706,657,9,3,NULL,21
7707,657,5,2,NULL,18
7708,657,18,3,NULL,21
7709,657,13,7,NULL,98
7710,657,4,2,NULL,40
7711,657,10,2,NULL,24
7712,657,10,5,NULL,50
7713,657,9,4,NULL,32
7714,657,8,2,NULL,40
7715,657,10,9,NULL,54
7716,657,3,10,NULL,70
7717,657,19,8,NULL,56
7718,657,7,2,NULL,40
7719,657,18,6,NULL,78
7720,657,15,2,NULL,34
7721,657,16,3,NULL,30
7722,657,19,6,NULL,108
7723,657,6,6,NULL,54
7724,657,17,4,NULL,64
7725,657,9,6,NULL,54
7726,657,8,1,NULL,20
7727,657,16,3,NULL,24
7728,657,11,4,NULL,76
7729,657,17,5,NULL,75
7730,657,18,2,NULL,34
7731,657,5,3,NULL,15
7732,657,4,3,NULL,33
7733,657,12,3,NULL,60
7734,657,20,4,NULL,20
7735,657,10,1,NULL,9
7736,657,16,2,NULL,10
7737,657,5,9,NULL,144
7738,657,8,4,NULL,48
7739,657,15,8,NULL,120
7740,657,12,7,NULL,91
7741,657,8,10,NULL,120
7742,657,11,7,NULL,70
7743,657,4,7,NULL,140
7744,657,16,10,NULL,50
7745,657,17,1,NULL,14
7746,657,18,4,NULL,80
7747,657,17,8,NULL,80
7748,657,14,1,NULL,8
7749,657,19,7,NULL,133
7750,657,6,2,NULL,24
7751,657,8,5,NULL,25
7752,657,4,10,NULL,180
7753,657,9,1,NULL,9
7754,657,12,7,NULL,56
7755,657,19,7,NULL,35
7756,657,16,5,NULL,30
7757,657,10,7,NULL,77
7758,657,4,7,NULL,70
7759,657,20,3,NULL,24
7760,657,13,9,NULL,81
7761,657,3,4,NULL,56
7762,657,16,3,NULL,33
7763,657,14,7,NULL,126
7764,658,19,3,NULL,39
7765,659,16,9,NULL,180
7766,660,20,3,NULL,15
7767,661,7,8,NULL,104
7768,661,4,6,NULL,84
7769,661,1,8,NULL,152
7770,661,3,3,NULL,36
7771,661,9,6,NULL,96
7772,661,20,5,NULL,25
7773,661,10,2,NULL,24
7774,661,14,3,NULL,51
7775,662,19,6,NULL,60
7776,662,9,5,NULL,60
7777,662,6,8,NULL,64
7778,662,6,5,NULL,85
7779,662,15,7,NULL,77
7780,662,11,4,NULL,76
7781,662,17,8,NULL,80
7782,662,6,1,NULL,15
7783,663,15,2,NULL,28
7784,663,7,3,NULL,33
7785,663,5,4,NULL,32
7786,663,12,8,NULL,128
7787,663,7,3,NULL,18
7788,663,8,2,NULL,20
7789,664,11,2,NULL,16
7790,664,13,8,NULL,88
7791,664,19,6,NULL,84
7792,664,2,4,NULL,80
7793,664,4,8,NULL,120
7794,664,2,1,NULL,20
7795,664,18,9,NULL,99
7796,664,4,10,NULL,70
7797,664,18,6,NULL,96
7798,665,8,8,NULL,88
7799,665,3,10,NULL,110
7800,665,2,1,NULL,8
7801,665,12,6,NULL,120
7802,665,17,3,NULL,60
7803,665,5,2,NULL,28
7804,665,5,4,NULL,40
7805,665,9,1,NULL,10
7806,665,4,10,NULL,150
7807,665,9,10,NULL,70
7808,666,8,2,NULL,38
7809,666,7,8,NULL,144
7810,667,1,1,NULL,10
7811,668,13,7,NULL,105
7812,668,4,10,NULL,190
7813,668,6,9,NULL,126
7814,668,17,7,NULL,91
7815,668,12,7,NULL,49
7816,668,12,6,NULL,36
7817,669,6,7,NULL,140
7818,670,7,3,NULL,60
7819,671,20,7,NULL,126
7820,672,9,3,NULL,30
7821,673,7,7,NULL,112
7822,674,19,9,NULL,81
7823,675,3,10,NULL,80
7824,676,16,6,NULL,120
7825,677,14,1,NULL,15
7826,678,9,9,NULL,72
7827,679,11,3,NULL,60
7828,680,9,6,NULL,42
7829,681,2,2,NULL,26
7830,682,12,9,NULL,99
7831,683,4,9,NULL,90
7832,684,5,7,NULL,49
7833,685,3,3,NULL,18
7834,686,18,10,NULL,80
7835,686,8,9,NULL,99
7836,686,2,6,NULL,78
7837,686,2,7,NULL,126
7838,686,2,10,NULL,100
7839,686,11,2,NULL,20
7840,686,18,1,NULL,6
7841,686,19,3,NULL,24
7842,686,3,7,NULL,42
7843,686,4,4,NULL,52
7844,686,18,5,NULL,85
7845,686,9,6,NULL,36
7846,686,5,3,NULL,54
7847,686,2,8,NULL,136
7848,686,5,10,NULL,190
7849,686,20,2,NULL,22
7850,686,3,1,NULL,8
7851,686,7,10,NULL,150
7852,686,2,1,NULL,12
7853,686,19,10,NULL,120
7854,686,7,6,NULL,66
7855,686,9,9,NULL,54
7856,686,1,2,NULL,34
7857,686,16,7,NULL,140
7858,686,1,3,NULL,30
7859,687,6,10,NULL,140
7860,687,4,10,NULL,80
7861,687,16,1,NULL,15
7862,687,13,4,NULL,76
7863,687,11,5,NULL,75
7864,687,15,7,NULL,77
7865,687,15,1,NULL,5
7866,687,6,8,NULL,80
7867,687,2,6,NULL,36
7868,687,19,1,NULL,16
7869,687,13,8,NULL,80
7870,687,9,9,NULL,63
7871,687,11,8,NULL,152
7872,687,8,2,NULL,40
7873,687,18,10,NULL,100
7874,687,3,7,NULL,49
7875,687,7,1,NULL,8
7876,687,13,5,NULL,45
7877,687,6,4,NULL,60
7878,687,11,4,NULL,80
7879,687,17,2,NULL,18
7880,687,11,10,NULL,130
7881,687,19,2,NULL,14
7882,687,3,7,NULL,91
7883,687,3,8,NULL,136
7884,687,3,2,NULL,16
7885,687,6,6,NULL,36
7886,687,10,8,NULL,160
7887,687,5,8,NULL,56
7888,687,10,8,NULL,112
7889,687,2,6,NULL,66
7890,687,14,8,NULL,72
7891,687,14,4,NULL,56
7892,687,12,5,NULL,30
7893,687,15,4,NULL,60
7894,687,17,9,NULL,153
7895,687,7,2,NULL,24
7896,687,8,9,NULL,45
7897,687,9,5,NULL,55
7898,687,17,6,NULL,90
7899,687,1,9,NULL,171
7900,687,10,9,NULL,162
7901,687,5,3,NULL,54
7902,687,5,1,NULL,12
7903,687,14,7,NULL,84
7904,687,7,5,NULL,60
7905,687,16,7,NULL,105
7906,687,10,1,NULL,10
7907,687,17,2,NULL,20
7908,687,12,6,NULL,48
7909,687,18,3,NULL,27
7910,687,17,7,NULL,49
7911,687,13,5,NULL,80
7912,687,7,10,NULL,200
7913,687,18,10,NULL,170
7914,687,6,6,NULL,84
7915,687,9,9,NULL,162
7916,687,19,4,NULL,24
7917,687,5,1,NULL,12
7918,687,1,2,NULL,30
7919,687,18,1,NULL,16
7920,687,5,4,NULL,20
7921,687,10,8,NULL,128
7922,687,14,6,NULL,96
7923,687,12,1,NULL,11
7924,687,8,2,NULL,22
7925,687,12,5,NULL,70
7926,687,9,9,NULL,135
7927,687,14,8,NULL,112
7928,687,3,6,NULL,36
7929,687,20,10,NULL,140
7930,687,11,4,NULL,36
7931,687,5,5,NULL,85
7932,687,13,1,NULL,14
7933,687,5,7,NULL,42
7934,687,7,2,NULL,20
7935,687,9,5,NULL,70
7936,687,9,5,NULL,85
7937,687,8,3,NULL,51
7938,687,18,10,NULL,170
7939,687,11,8,NULL,96
7940,687,8,9,NULL,126
7941,687,18,5,NULL,100
7942,687,10,3,NULL,54
7943,687,5,10,NULL,120
7944,687,12,9,NULL,90
7945,687,10,10,NULL,180
7946,687,16,4,NULL,24
7947,687,10,4,NULL,44
7948,687,3,5,NULL,60
7949,687,2,4,NULL,56
7950,687,1,1,NULL,5
7951,687,10,2,NULL,24
7952,687,10,10,NULL,190
7953,687,8,10,NULL,170
7954,687,2,8,NULL,88
7955,687,3,1,NULL,6
7956,687,16,2,NULL,30
7957,687,9,7,NULL,126
7958,687,17,7,NULL,42
7959,687,12,1,NULL,9
7960,687,8,2,NULL,12
7961,687,8,5,NULL,60
7962,687,2,1,NULL,6
7963,687,12,4,NULL,68
7964,687,15,4,NULL,72
7965,687,1,4,NULL,64
7966,687,5,7,NULL,119
7967,687,16,1,NULL,7
7968,687,13,7,NULL,140
7969,687,20,1,NULL,12
7970,687,7,7,NULL,119
7971,687,19,10,NULL,200
7972,687,17,1,NULL,5
7973,687,3,5,NULL,100
7974,687,15,7,NULL,35
7975,687,17,3,NULL,57
7976,687,19,8,NULL,88
7977,687,15,10,NULL,70
7978,687,9,7,NULL,84
7979,687,17,9,NULL,180
7980,687,14,8,NULL,88
7981,687,13,8,NULL,64
7982,687,16,7,NULL,42
7983,687,4,1,NULL,18
7984,687,10,4,NULL,72
7985,687,17,8,NULL,48
7986,687,12,1,NULL,13
7987,687,10,7,NULL,112
7988,687,8,10,NULL,80
7989,687,10,4,NULL,52
7990,687,5,2,NULL,14
7991,687,1,4,NULL,52
7992,687,16,3,NULL,33
7993,687,10,4,NULL,52
7994,687,7,8,NULL,144
7995,687,8,6,NULL,120
7996,687,2,1,NULL,8
7997,687,8,8,NULL,152
7998,687,5,5,NULL,90
7999,687,15,7,NULL,112
8000,687,18,3,NULL,51
8001,687,9,7,NULL,112
8002,687,6,5,NULL,75
8003,687,14,9,NULL,90
8004,687,20,1,NULL,8
8005,687,16,4,NULL,72
8006,687,14,5,NULL,30
8007,687,1,10,NULL,140
8008,687,11,10,NULL,190
8009,687,13,9,NULL,45
8010,687,9,10,NULL,60
8011,687,14,4,NULL,68
8012,687,15,1,NULL,15
8013,687,2,7,NULL,84
8014,687,9,2,NULL,16
8015,687,16,1,NULL,6
8016,687,19,1,NULL,6
8017,687,6,10,NULL,150
8018,687,9,2,NULL,34
8019,687,17,7,NULL,112
8020,687,14,4,NULL,72
8021,687,15,10,NULL,140
8022,687,6,8,NULL,80
8023,687,4,5,NULL,95
8024,687,1,8,NULL,48
8025,687,15,10,NULL,200
8026,687,6,9,NULL,45
8027,687,14,3,NULL,45
8028,687,1,4,NULL,24
8029,687,9,1,NULL,16
8030,687,4,2,NULL,14
8031,687,20,8,NULL,96
8032,687,8,9,NULL,153
8033,687,18,9,NULL,117
8034,687,1,3,NULL,60
8035,687,6,6,NULL,120
8036,687,20,8,NULL,96
8037,687,5,1,NULL,19
8038,687,13,1,NULL,16
8039,687,14,10,NULL,60
8040,687,14,3,NULL,57
8041,687,11,3,NULL,54
8042,687,1,8,NULL,56
8043,687,5,9,NULL,135
8044,687,14,3,NULL,51
8045,687,19,2,NULL,40
8046,687,16,3,NULL,21
8047,687,20,6,NULL,30
8048,687,9,4,NULL,24
8049,687,4,1,NULL,11
8050,687,20,8,NULL,40
8051,687,19,10,NULL,160
8052,687,19,8,NULL,112
8053,687,15,5,NULL,35
8054,687,11,7,NULL,119
8055,687,15,4,NULL,64
8056,687,7,10,NULL,90
8057,687,16,1,NULL,10
8058,687,2,7,NULL,98
8059,687,16,2,NULL,30
8060,687,6,7,NULL,133
8061,687,18,10,NULL,150
8062,687,12,7,NULL,77
8063,687,2,4,NULL,36
8064,687,12,2,NULL,26
8065,687,6,8,NULL,96
8066,687,11,8,NULL,64
8067,687,17,4,NULL,76
8068,687,20,6,NULL,66
8069,687,6,8,NULL,40
8070,687,4,9,NULL,126
8071,687,5,2,NULL,36
8072,687,6,3,NULL,48
8073,687,10,7,NULL,77
8074,687,3,1,NULL,14
8075,687,12,1,NULL,13
8076,687,14,2,NULL,22
8077,687,12,7,NULL,133
8078,687,4,10,NULL,80
8079,687,4,8,NULL,160
8080,687,3,2,NULL,26
8081,687,11,3,NULL,30
8082,687,15,1,NULL,8
8083,687,6,4,NULL,64
8084,687,11,6,NULL,30
8085,687,20,2,NULL,20
8086,687,18,5,NULL,85
8087,687,10,9,NULL,171
8088,687,12,9,NULL,108
8089,687,9,8,NULL,80
8090,687,13,6,NULL,84
8091,687,18,8,NULL,40
8092,687,12,7,NULL,126
8093,687,11,1,NULL,12
8094,687,2,3,NULL,60
8095,687,16,6,NULL,120
8096,687,20,7,NULL,98
8097,687,8,7,NULL,105
8098,687,6,9,NULL,135
8099,687,14,9,NULL,99
8100,687,10,3,NULL,39
8101,687,10,5,NULL,85
8102,687,6,2,NULL,26
8103,687,7,1,NULL,16
8104,687,1,2,NULL,30
8105,687,5,2,NULL,34
8106,687,18,3,NULL,42
8107,687,3,5,NULL,70
8108,687,3,4,NULL,28
8109,687,18,6,NULL,114
8110,687,18,7,NULL,91
8111,687,17,2,NULL,38
8112,687,10,3,NULL,45
8113,687,19,7,NULL,126
8114,687,5,8,NULL,112
8115,687,4,1,NULL,12
8116,687,18,9,NULL,162
8117,688,3,1,NULL,15
8118,689,8,6,NULL,48
8119,690,17,7,NULL,56
8120,691,6,4,NULL,76
8121,691,7,7,NULL,35
8122,691,13,8,NULL,88
8123,691,3,2,NULL,30
8124,691,17,3,NULL,42
8125,691,7,2,NULL,16
8126,691,13,4,NULL,36
8127,691,16,5,NULL,85
8128,692,15,5,NULL,75
8129,692,6,6,NULL,120
8130,692,10,9,NULL,162
8131,692,5,9,NULL,90
8132,692,4,3,NULL,60
8133,692,1,4,NULL,20
8134,692,12,10,NULL,100
8135,692,3,9,NULL,90
8136,693,2,8,NULL,160
8137,693,5,3,NULL,51
8138,693,18,5,NULL,45
8139,693,12,6,NULL,66
8140,693,12,1,NULL,9
8141,693,17,4,NULL,44
8142,694,20,8,NULL,144
8143,694,20,3,NULL,60
8144,694,9,10,NULL,110
8145,694,15,6,NULL,66
8146,694,10,10,NULL,150
8147,694,10,6,NULL,84
8148,694,1,1,NULL,9
8149,694,15,9,NULL,90
8150,694,17,4,NULL,64
8151,695,15,2,NULL,28
8152,695,18,6,NULL,42
8153,695,19,7,NULL,42
8154,695,10,5,NULL,95
8155,695,12,8,NULL,64
8156,695,20,5,NULL,55
8157,695,5,8,NULL,120
8158,695,14,5,NULL,75
8159,695,5,2,NULL,34
8160,695,3,6,NULL,48
8161,696,7,7,NULL,140
8162,696,18,4,NULL,56
8163,697,15,5,NULL,70
8164,698,13,2,NULL,26
8165,698,1,5,NULL,40
8166,698,12,10,NULL,180
8167,698,13,6,NULL,84
8168,698,8,4,NULL,52
8169,698,11,9,NULL,171
8170,699,1,9,NULL,144
8171,700,14,8,NULL,144
